"","text","year"
"371","Since the resolution offered by James M. Bullman (N.C.) raises the question of the relation of the Southern Baptist Convention to local churches and other Baptist bodies, and refers in part to a previous action of this Convention on this vital principle, we recommend that this Convention reaffirm the full statement referred to in the resolution, adopted in 1928, as recorded on pages 32-33, 1928 Annual, entitled ""Relation of Southern Baptist Convention to other Baptist Bodies.""	RELATION OF SOUTHERN BAPTIST CONVENTION	TO OTHER BAPTIST BODIES	According to instructions of the Convention, we submit the following statement of principles:	The relations between this Convention and other Baptist bodies can be understood in the light of a few basic New Testament principles, as follows:	The primary and fundamental principle is the direct relation of the individual soul to Jesus Christ as Saviour and Lord.  To his own Master every Christian stands or falls.	All Christian relationships are free and voluntary.  To become a Christian is not to be coerced into obedience to Christ, but to choose him voluntarily and freely.  Christ's authority is accepted as final for the believer in all things when he is thus chosen freely as Lord and Saviour.	The relations of the believer with other Christians are also free and voluntary and subject only to the authority of Jesus Christ.	A church of Christ is a free and voluntary association of believers, in his name, in obedience to his command, and for the carrying out of his purposes.	It follows that each church is autonomous or self-determining in all matters pertaining to its own life and activities.  It is not subject to any other church or organization of any kind whatsoever, but only to Christ and his authority.	All Baptist general bodies are voluntary organizations, established by individuals who wish to cooperate for some common end or ends in the kingdom of God.  This Convention is not an ecclesiastical body composed of churches, nor a federal body composed of state conventions.  Churches may seek to fulfill their obligation to extend Christ's kingdom by cooperating with these general organizations, but always on a purely voluntary basis, and without surrendering in any way or degree their right of self-determination.  These associations, unions, or conventions vary greatly in form, in size, in purpose, in territorial extent and in conditions of membership.  But they are all similar to churches in the fundamental principle of their organization and life in that each is independent of all others in its own work, free fraternal, autonomous, or self-determining in its sphere and activities.	The principle of cooperation between individuals and churches and general bodies in pursuit of great common ends is also a basic teaching of the gospel.  In all cooperative endeavor the principle of autonomy or self-determination should be carefully conserved.	There is no relation of superiority and inferiority among Baptist general bodies.  All are equal.  All make their appeal directly to individuals and churches.  Each determines its own objectives--financial or otherwise--and allocates its own funds to the interests promoted by it.  Each defines and fixes its own sphere of activities.  But all is done with due consideration and regard for the functions of other Baptist bodies.	The powers of Baptist general bodies are never legislative, but always advisory in their relations to churches, and to each other.	The cooperation of Baptist general bodies with each other may be desirable from time to time for the sake of greater economy and efficiency.  But there are dangers connected with such cooperation due to misunderstanding, confusion of thinking, and sometimes to trespassing upon the rights of cooperating bodies by one or other of the parties to the arrangement.	One of the present danger points is the cooperative relations between the Southern Baptist Convention and the various state conventions.  This Convention disclaims all authority over any state convention, but wishes to define its own functions and activities in relation to state bodies.  The following points should be stressed:	(1)  The cooperative relations between this Convention and state bodies as now established are limited to the one matter of collecting funds for Southwide and state objects in conjunction with a unified appeal for the objects.  The state convention boards are at present recognized by this Convention as collecting agencies for Southwide as well as for state funds.  This arrangement, however, is not an essential in Baptist organization, but is made simply as a matter of convenience and economy, and may be changed at any time.	(2)  The fact that the state bodies first handle the funds and are more directly related to the churches in the matter of collections does not alter the basic relations involved.  For the practical ends in view this Convention cooperates in the unified appeal for funds through state agencies.  But in principle it retains as inalienable and inherent the right to direct appeal to the churches.  Furthermore, in all matters other than money raising it retains complete control of its own affairs, with the right to fix its own objectives and to determine the amounts of money allocated to its various objects.	(3)  The power of appointing the members of all committees and boards of this Convention resides in the Convention itself.  When it is desirable that states, as such, or other territorial subdivisions of this Convention's area, be represented on the boards or committees of this Convention, this arrangement can easily be effected by consultation with the respective groups involved.  But the power to appoint directly or to nominate the members of its own committees and boards must be retained.	(4)  The practice of careful discrimination and mutual respect as between the state bodies and this Convention is called for.  The main functions of this Convention and of state bodies remain inviolable.  Neither body may impose its will upon the other in any manner or degree at any time.  Conference and discussion between committees of the respective groups are always proper in regard to matters involved in joint effort and in so far as necessary to promote good will and mutual understanding.  As the work is at present conducted such matters are the division of funds into state and Southwide, ways and means of promoting interest in the various causes, and the burden of cost of collections to be apportioned to state and Southwide funds.  These are all matters involved in the one matter of joint effort; viz., the collection of money.  In all other matters this Convention pursues its own objects in its own way.  It has no authority to allocate funds or to divert funds from any object included in a state budget.  In like manner no state body has any authority to allocate funds or to divert them from any object included in the Southwide budget.	(5)  The observance of the above principles by this Convention and by state bodies is essential to the integrity and perpetuity of this Convention.  Unless the Southern Baptist Convention insists upon its own autonomy in all phases of its own work a process of disintegration, loss of power and initiative, and gradual decline is inevitable.	(6)  It is important that the Executive Committee of this Convention receive instructions to conduct all negotiations with representatives of state or other bodies necessary to clarify relations and bring about a satisfactory adjustment, with a view to complete and hearty cooperation in all matters of common interest.",1956
"372","Inasmuch as the greatest source of primary historical resource materials that concern our churches is in their minutes and other records; and	Inasmuch as these valuable materials are subject to loss from a variety of reasons such as fire, careless handling, etc.; and	Inasmuch as in their present situation they are available to historians and others doing historical research only by traveling to the individual churches; and	Inasmuch as the Historical Commission of the Southern Baptist Convention is prepared to microfilm them at a very nominal cost and thereby to protect them perpetually from loss, make them more serviceable to the use of the churches, and to make prints available to libraries and research students;	THEREFORE, BE IT RESOLVED BY THE SOUTHERN BAPTIST CONVENTION IN SESSION NOW ASSEMBLED:  That the said Convention request the churches to have their minutes and other vital records microfilmed by the Historical Commission of the Southern Baptist Convention.",1956
"373","	WHEREAS, beverage alcohol affects human conduct and behavior, and is involved in home and highway tragedies, and is a principal ingredient in a large percentage of divorces and crimes, and is the basic ingredient of alcoholism, which affects directly or indirectly 15 percent of the United States' population, and	WHEREAS, the liquor traffic is making, advertising, and selling more than $10,000,000,000 worth of its damaging products annually, without regard to physical, moral, or social damage to the people of the United States, and	WHEREAS, this Convention is concerned for the sanctity of the American home, and the spiritual growth of the nation, and is convinced that no good can come from the moderate or excessive use of alcoholic beverages, be it therefore resolved that we urge the churches:	(1)  To educate all members concerning the effects of alcohol on health, personality, and behavior, and on home and society;	(2) To continue to promote personal abstinence from all alcoholic beverages as the Christian way;	(3)  To support wise legislation at local, state, and national levels to eliminate the traffic in alcoholic beverages;	(4)  To support wise national legislation:  to ban liquor advertising and beer-casting; to ban the serving of alcoholic beverages on airlines; to call for an investigation of the results of the sale and use of alcoholic beverages in the armed services at home and overseas; to seek studies by the U.S. Public Health service looking toward prevention of alcoholism and rehabilitation of alcoholics;	(5) To remain alert to discover, expose, and in every way possible counteract the efforts of the liquor industry to exert pressure by threat or favor upon the lawmakers of our land;	(6)  To encourage and support the program of the National Temperance League and its 44 state affiliated organizations as they seek to bring about a united church approach to the problems of alcohol in our nation; and further,	Be it RESOLVED, that we commend the Christian Life Commission and the Baptist Sunday School Board for the coordination of their efforts in the initiation of Alcohol Education Week, while expressing the hope that they will continue to provide adequate and effective leadership in the field of temperance.",1957
"374","	WHEREAS, This Convention recognizes, first, that widespread distribution of the printed Word of God is a basic need in mission work around the world, and second, that missionary advance calls for even greater distribution of Bibles, New Testaments, Gospels, and other individual books of the Bible, and	WHEREAS, We recognize that the American Bible Society renders an essential, worldwide missionary service through translating and publishing the Scriptures without note or comment and through distributing them without profit and usually below cost;	THEREFORE, BE IT RESOLVED, That we fraternally urge all our churches and our people to make worthy contributions to the work of the American Bible Society, in order to provide the Scriptures needed for the missionary advance to which we are committed.",1957
"375","	The Southern Baptist Convention in its one hundredth session wishes to express appreciation to the Baptists of Illinois and especially of the Chicago area for their Christian hospitality.	We wish to express our appreciation to all local committees for many services rendered for our convenience and the success of the Convention.	To the radio, television, and press who have given publicity to the Convention's proceedings we express our heartfelt gratitude.	We make special note of the courteous and efficient manner in which the police and public transportation facilities of the City of Chicago have handled the requirements of the thousands of messengers attending this Convention.  Many employees in the International Amphitheater and hotels, as well as the taxicab drivers, have made ""Chicago"" synonymous with ""courtesy.""",1957
"376","WHEREAS, Southern Baptists are now engaged in their epochal years of Jubilee Advance, and	WHEREAS, Some three-fourths of the people of the world are still without God and without hope, and	WHEREAS, The desperate need of our day is for consecrated followers of Christ, fully dedicated in Christian commitment;	BE IT THEREFORE RESOLVED, That we call the membership of our churches to united, intercessory prayer, that we as followers of Christ may renew our vows before God and dedicate our lives and our possessions to Christ-like living in every area of our daily existence, to the end	(1)  That the Holy Spirit may call forth the needed volunteers for life service from all of our more than thirty thousand churches, and	(2)  That each of our churches may share in the united effort to establish 30,000 new churches and missions by 1964, and	(3)  That all of our churches may give themselves over to prayerful preparation for the evangelistic campaign of 1959.	BE IT FURTHER RESOLVED, That we call upon all of our Baptist agencies and committees, including the state conventions and denominational press, to begin at the earliest moment to seek to implement this call to prayer.	RESOLTUION ON GRAHAM NEW YORK CRUSADE	WHEREAS, Our brother, Billy Graham, is now engaged in a great evangelistic crusade in New York City, and	WHEREAS, A great and effectual door has opened to him, and there are many adversaries;	BE IT RESOLVED, That the Southern Baptist Convention send fraternal greetings to him, and	BE IT FURTHER RESOLVED, That the entire Convention in session engage in a period of prayer asking God's continued blessing on his ministry.",1957
"377","WHEREAS, Our Baptist churches have developed on the basis of an emphasis on the voluntary personal response to the inner compulsion of the Holy Spirit leading men to faith in Jesus Christ, and	WHEREAS, History has demonstrated often and in numerous and large areas of the world that religious persuasion or coercion by the use of political power engenders antagonistic attitudes toward the churches and the Christian message,	THEREFORE, BE IT RESOLVED:	(1)  That we reaffirm our devotion to the voluntary principle of religious commitment;	(2)  That we declare anew our devotion to the principle of religious liberty for all people everywhere;	(3)  That we urge the agencies and the churches throughout this Convention by both word and example to make known our Baptist aversion to any effort to use the administrative, legislative, or judicial powers of government to lay the weight of a feather upon the conscience of any man in the realm of religion by privilege or penalty.",1957
"378","With reference to the resolution regarding the provision of permanent meeting places at Ridgecrest and Glorieta for the annual sessions of the Southern Baptist Convention, we express appreciation for those who have concerned themselves with the needs of this Convention for an adequate and convenient place to meet but, believing that Ridgecrest and Glorieta do not have the possibility of being developed into adequate facilities for annual sessions of the Southern Baptist Convention without the expenditure of prohibitive sums of money, we recommend that no action be taken.",1957
"379","	WHEREAS, This Convention recognizes, first, that widespread distribution of the printed Word of God is a basic need in mission work around the world, and second, that missionary advance calls for even greater distribution of Bibles, New Testaments, Gospels, and other individual books of the Bible, and	WHEREAS, We recognize that the American Bible Society renders an essential, worldwide missionary service through translating and publishing the Scriptures without note or comment and through distributing them without profit and usually below cost; and	WHEREAS, We recognize that the American Bible Society is rendering an additional special service through providing without charge to the chaplains Scriptures for distribution to the men and women of the Armed Forces and to patients in veterans hospitals;	THEREFORE, BE IT RESOVLED, That we fraternally urge all our churches and our people to make worthy contributions to the work of the American Bible Society, in order to provide the Scriptures needed for the missionary advance to which we are committed.",1958
"380","	The Southern Baptist Convention in its 101st session wishes to express appreciation to the Baptists of Houston and the Union Association for their cordial Christian hospitality.  We wish to express our appreciation to all local committees for many services rendered for our convenience and for the success of the Convention--to the radio, television, and press who have given publicity to the Convention preceding us, we express our heartfelt gratitude.  We make special note of the courteous and efficient manner in which the police and public transportation facilities of the City of Houston have handled the requirements of the thousands of messengers attending this Convention, the employees of the Sam Houston Coliseum and the hotels, as well as the taxicab drivers of Houston.",1958
"381","WHEREAS, The President and other officers of this Convention have discharged their responsibilities in such a faithful and efficient manner,	THEREFORE, BE IT RESOLVED, That we, the messengers of this Convention, hereby express sincere appreciation to them.	RESOLUTION OF APPRECIATION	We, your Committee on Resolutions, wish in behalf of the Southern Baptist Convention to express our abiding sense of gratitude to Dr. Roland Q. Leavell for his monumental labors in behalf of the New Orleans Seminary and this Convention.  We regret that illness has compelled his retirement as President of the Seminary, and we have sorely missed his wise counsel, genial spirit, and presence at this Convention.  We assure him of our love and gratitude.  We pray God's richest blessings upon him always and in all ways.",1958
"382","In regard to the resolution on the seating of Canadian messengers offered by Brother R. E. Milam of Washington-Oregon, we, your Committee on Resolutions, feel that in view of the proposal to amend the constitution, presented to the Convention by Marshall Smith of Texas, relative to the seating of messengers from Canadian Baptist churches, which amendment is to be voted upon at the 1959 Convention, that we not take any action that would prejudice a vote on that matter.",1958
"383","WHEREAS, In the providence of our gracious Lord there has been taken from our midst our beloved friend and fellow laborer, Dr. J. Howard Williams; and	WHEREAS, Dr. Williams has served his Lord and his denomination well and faithfully; as a beloved pastor, serving the First Baptist Churches of Sulphur Springs, Texas; Corsicana, Texas; Amarillo, Texas; and Oklahoma City, Oklahoma; as a faithful denominational servant, twice serving as the Executive Secretary of the Baptist General Convention of Texas, and as Chairman of the Executive Committee of the Southern Baptist Convention, and as a seminary president, serving as president of the Southwestern Baptist Theological Seminary of Fort Worth, Texas; and	WHEREAS, Dr. Williams lived sincerely as a genuine Christian, leaving in our midst an enduring influence for good in behalf of the cause of Christ;	Therefore, Be It RESOLVED: That this One Hundred and First Session of the Southern Baptist Convention shall go on record,	First, As expressing its gratitude to God for Dr. Williams' faithful and enduring ministry;	Second, As expressing its heartfelt sympathy to Mrs. J. Howard Williams and the family as Dr. Williams in the hour of their sorrow;	Third, As expressing to Southwestern Seminary assurance of its prayers in the Seminary's behalf during the days of its great need;	Fourth, As expressing the wish that copies of this resolution be placed in the minutes of the Annual of the Southern Baptist Convention; that a copy be sent to Mrs. Williams; and that another copy be released to be Baptist Press.",1958
"384","We, your Committee on Resolutions, approve and recommend for adoption the resolution on world peace offered by Dale Cowling of Arkansas, which is as follows:	WHEREAS, The gospel of Christ enjoins us to seek peace and good will among all people, and	WHEREAS, The threat of war still creates fears and international tensions, and	WHEREAS, Southern Baptists are eager to meet our responsibility to promote peace through Christian love and the application of Christian principles to human affairs;	Therefore, be it RESOLVED, That a committee of nine members by appointed by the President to report to the 1959 Convention on ways and means by which Southern Baptists can contribute to the cause of world peace.",1958
"385","	WHEREAS, This Convention recognizes, first, that widespread distribution of the printed Word of God is a basic need in mission work around the world, and second, that missionary advance calls for even greater distribution of Bibles, New Testaments, Gospels, and other individual books of the Bible, and	WHEREAS, We recognize that the American Bible Society renders an essential, worldwide missionary service through translating and publishing the Scriptures without note or comment and through distributing them without profit and usually below cost, and	WHEREAS, We recognize that the American Bible Society is rendering an additional special service through providing, without charge, to the chaplains, Scriptures for distribution to the men and women of the Armed Forces and to patients in Veterans Hospitals;	THEREFORE, BE IT RESOLVED, That we fraternally urge all our churches and our people to make worthy contributions to the work of the American Bible Society, in order to provide the Scriptures needed for the missionary advance to which we are committed.",1959
"386","	The Southern Baptist Convention in its 102nd session wishes to express appreciation to the citizens of Louisville and Long Run Association for their gracious Christian hospitality.  We wish to express our appreciation to the local committees for many services and accommodations--to the press, radio, and television facilities for fair and effective publicity.  The opening of Christian homes for rooming accommodations multiplied the services and merits our grateful thanks.  We commend the hotels, motels, public transportation and taxicab personnel for their courteous accommodations.	We call grateful attention to the work of the policemen in traffic supervision and the wide interest in the Convention by local and state citizens.	We sincerely thank the Southern Baptist Theological Seminary for permitting us to share the occasion of their Centennial and their commencement exercises, and we assure the administration, the faculty, and the student body of our prayerful interest in our oldest seminary.",1959
"387","In the light of continuing existing tensions and pressures, we commend the local, state, and Southwide agencies and workers who are successfully engaged in a ministry of service and understanding with Christians of all races and nationalities and urge the continued prayerful and responsible application of the principles and example of Christ in all our relationships.	We commend the outgoing president, the Hon. Brooks Hays, for his firm convictions, his spirit of fairness to all, and his courageous stand on the great issues of our day.	We recommend that the Executive Committee consider a meeting of representative leaders from the Southern Baptist Convention with leaders of the two National Conventions of Negro Baptists to discuss mutual problems.",1959
"388","WHEREAS, The Postmaster General of the United States has called our attention to a vast mail order business in obscene and pornographic materials, and	WHEREAS, These purveyors of filth are aiming their attention chiefly at the nation's youth--teen-age boys and girls, high school and college young people, and young people in the armed forces, and	WHEREAS, They are violating the homes of the nation in defiance of the laws of the federal government against obscenity, and	WHEREAS, The Postmaster General has called on all citizens to join in this battle to stop the flow of filth to our children and into our homes and communities;	THEREFORE, BE IT RESOLVED, By the Southern Baptist Convention in annual session assembled in the City of Louisville, first, that we commend Postmaster General Arthur E. Summerfield for this courageous stand;	Second, That we pledge the support of our Convention through publications and otherwise to stop this use of the mails by distributors of obscenity and pornography; and	Third, That we call on parents to save all such materials received through the mail, including envelopes and all enclosures, and that they turn over all such materials with their protests to the local postmasters, and	Fourth, That we urge the ministers and members of the churches affiliated with the Southern Baptist Convention to study the contents of their newsstands to become informed as to any publications that violate the laws against obscenity; and to unite with all who uphold decency in our communities through campaigns to rid our newsstands and the mails of the filth and smut of obscene publications.",1959
"389","WHEREAS, Materialism and authoritarianism are inimical to personal religious freedom and to the freedom of the churches, and	WHEREAS, In our American life the separation of church and state has proved to be a valuable arrangement for the protection of both civic and religious liberty, and	WHEREAS, The concept of separation has become unclear because of the overlapping developments of church institutions and the expansion of the services of government, and	WHEREAS, Religious liberty is both fundamental to and dependent upon other human freedoms,	Therefore, be it RESOLVED, That we commend our Baptist channels of communication and education for their program of informing the people about current religious liberty problems, and that we urge continued and enlarged efforts in this field, and	That we urge penetrating study, intensive teaching and prophetic preaching of the biblical principles and insights that form the foundation of religious liberty, and	That we note with satisfaction a six-point definition of the meaning of separation as contained in the report of the Public Affairs Committee and express the hope that conversations be continued toward application of our Christian insights to the difficult church-state complexities of our day, and	That we urge upon our Baptist people the importance of exercising a prayerful and responsible stewardship of influence by means of active participation in all parts of the democratic process.",1959
"390","	WHEREAS, This Convention recognizes, first, that widespread distribution of the printed Word of God is a basic need in mission work around the world and, second, that missionary advance calls for even greater distribution of Bibles, New Testaments, Gospels and other individual books of the Bible, and	WHEREAS, We recognize that the American Bible Society renders an essential, world-wide missionary service through translating and publishing the Scriptures without note or comment and through distributing them without profit and usually below cost, and	WHEREAS, We recognize that the American Bible Society is rendering an additional special service through providing, without charge, to the chaplains, Scriptures for distribution to the men and women of the armed forces and to patients in Veterans Hospitals;	THEREFORE, BE IT RESOLVED, That we fraternally urge all our churches and our people to make worthy contributions to the work of the American Bible Society, in order to provide the Scriptures needed for the missionary advance to which we are committed.",1960
"391","	WHEREAS, This Convention recognizes, first, that widespread distribution of the printed Word of God is a basic need in mission work around the world, and second, that missionary advance calls for even greater distribution of Bibles, New Testaments, Gospels, and other individual books of the Bible, and	WHEREAS, We recognize that the American Bible Society renders an essential, worldwide missionary service through translating and publicizing the Scriptures without note or comment and through distributing them without profit and usually below cost, and	WHEREAS, We recognize that the American Bible Society is rendering an additional special service through providing, without charge, to the Chaplains, Scriptures for distribution to the men and women of the Armed Forces and to patients in Veterans Hospitals;	THEREFORE, BE IT RESOLVED, That we fraternally urge all our churches and our people to make worthy contributions to the work of the American Bible Society, in order to provide the Scriptures needed for the missionary advance to which we are committed.",1960
"392","	The Southern Baptist Convention in its 103rd session wishes to express appreciation to the citizens of Miami and Miami Beach for their gracious Christian hospitality.  We wish to express our appreciation to the local committees for many services and accommodations--to the press, radio and television facilities for fair and effective publicity.  We commend the hotels, motels, public transportation and taxicab personnel for their courteous accommodations.	We call grateful attention to the marvelously adequate Municipal Auditorium with its comfortable seating, splendid public address system, and air-conditioned comfort.  We also call grateful appreciation to the work of the policemen in traffic supervision, and every courtesy extended by the citizens of Miami to our Convention.",1960
"393","1.  We hereby reaffirm our faith in the historic principle of the separation of Church and State as expressed in the Bill of Rights and the constitutional guarantee that a man's personal faith shall not be a test of his qualification for public office.2.  We reaffirm our conviction that a man must be free to choose his own church and that his personal religious faith shall not be a test of his qualification for public office.  Yet, when a public official is inescapably bound by the dogma and demands of his church he cannot consistently separate himself from these.  This is especially true when the church maintains a position in open conflict with our established and constituted American pattern of life as specifically related to religious liberty, separation of Church and State, the freedom of conscience in matters related to marriage and the family, the perpetuation of public schools and the prohibition against use of public monies for sectarian purposes.3.  Therefore, the implications of a candidate's affiliations, including his church, are of concern to the voters in every election.  In all cases a public official should be free from sectarian pressures that he may make independent decisions consistent with the rights and privileges of all citizens.4.  We remind every member of every church of this obligation to pray for public officials, to participate in the full democratic process, including the voting, and to seek divine leadership in the selection of those men who guide the destiny of our land in such a time as this.",1960
"394","In view of the exploding world population, the militant advance of atheistic communism and the inescapable obligation to us as Christians to ""preach the gospel to every creature in this generation, and	1.  That through every possible media our Baptist people be challenged to a greater stewardship of time, talent and money to the end of proclaiming the gospel to every creature in this generation, and	2.  That our Convention boards and agencies be encouraged in their increasing emphasis on world evangelism, and	3.  That the specific programs of the Baptist Jubilee Advance for spreading the gospel at home and abroad be commended and that our people be called upon for a renewed dedication to implement these programs, and	4.  That we encourage other evangelical denominations throughout the world to increased activity in winning the lost world to Christ.",1960
"395","The collapse of the Summit Conference has brought the world to another grave crisis and momentarily darkened hopes for peace.  We believe that this crisis emphasized the need for Christian patience in negotiating for peace.	We believe in the ultimate triumph of goodness, love and truth and in the power of God as an everlasting Protector to rule his world.  We therefore re-assert that our hope of escaping war rests upon spiritual foundations.  Men must undergo moral regeneration if they are to perfect the means of making peace.	We call upon our fellow Christians to rededicate themselves to the ideals of peace on the terms and conditions of Jesus Christ.  We resolve not to allow fear to suspend our reliance upon the processes of Christian diplomacy as practiced by those who acknowledge the Prince of Peace.	Further, we invite people of every faith and nation to share this pursuit of a just and enduring peace as the children of God and members of one human family.",1960
"396","1.  We hereby reaffirm our faith in the historic principle of the separation of Church and State as expressed in the Bill of Rights and the constitutional guarantee that a man's personal faith shall not be a test of his qualification for public office.	2.  We reaffirm our conviction that a man must be free to choose his own church and that his personal religious faith shall not be a test of his qualification for public office.  Yet, when a public official is inescapably bound by the dogma and demands of his church he cannot consistently separate himself from these.  This is especially true when the church maintains a position in open conflict with our established and constituted American pattern of life as specifically related to religious liberty, separation of Church and State, the freedom of conscience in matters related to marriage and the family, the perpetuation of public schools and the prohibition against use of public monies for sectarian purposes.	3.  Therefore, the implications of a candidate's affiliations, including his church, are of concern to the voters in every election.  In all cases a public official should be free from sectarian pressures that he may make independent decisions consistent with the rights and privileges of all citizens.	4.  We remind every member of every church of this obligation to pray for public officials, to participate in the full democratic process, including the voting, and to seek divine leadership in the selection of those men who guide the destiny of our land in such a time as this.	RESOLUTION ON PUBLIC AFFAIRS AND P.O.A.U.	WHEREAS, Current national and world events have brought into sharp focus the wisdom of recognizing and reaffirming the American principle of separation of Church and State	Therefore be it RESOLVED, That this Convention go on record as commending each organization working in this area of emphasizing our blood-bought heritage of religious freedom and its corollary, the separation of Church and State:	1.  We commend our own Committee on Public Affairs under the direction of Dr. C. Emanuel Carlson for its significant service in this field.	2.  We commend Protestants and Other Americans United under the direction of Dr. Glenn L. Archer for their great and valuable service to the nation and to the world which supplements by legal action our own Committee on Public Affairs.",1960
"397","	The Southern Baptist Convention in its one hundred fourth session wishes to express appreciation to the citizens of St. Louis for their Christian hospitality.  We gratefully express our appreciation to the local committees for many courtesies, services, and accommodations, to the press, radio, and television facilities for fair and effective publicity.  We commend the hotels, motels, public transportation, and taxicab personnel for their courteous accommodations.  We gratefully acknowledge the gracious hospitality of many St. Louis families in housing Convention messengers.	We express our thanks to the police department of the city for their many acts of assistance.	We wish to thank the auditorium personnel for their efficient handling of our Convention.  The combined efforts of the local committee and the people of St. Louis have contributed materially to our comfort and to an effective Convention.  We, by this resolution, give voice to our gratitude.",1961
"398","Christians and Communists are agreed that vital Christian faith is incompatible with communism.  In the light of recent world events we are more aware now than ever before that communism seeks to conquer the world.  We are grateful to all agencies, organizations, and persons who guard our homes, our churches, and our nation against communist subversion.  Even so we caution against irresponsible use of the communist label as an accusation without sufficient evidence.	We do believe that Southern Baptists should study communism as medical experts study cancer.  We therefore commend those among us who are undertaking to learn and to teach Christian truth as it applies in this area.	We affirm that our answer to the challenge of communism is a profound, vital, and living Christian faith.  We speak our ""No"" to communism when we say ""Yes"" to Jesus Christ.",1961
"399","The Committee wishes to express its appreciation to Mr. John W. Phillips (See Item 81) and to report as follows:	Item 1.  Motion:  ""That we ask, or instruct, our Southern Baptist seminaries to welcome publicly and openly qualified students of any race.""  The Committee wishes to report that since all Southern Baptist Convention seminaries, in Christian principles of love and farsighted policies, have long welcomed qualified students of every race and nation, that this item is already satisfactorily fulfilled.	Item 2.  Motion:  ""That we request our state Baptist conventions to encourage their colleges to welcome the admittance of qualified students regardless of race.""  The committee wishes to report that since Southern Baptist Convention has no authority over institutions belonging to our state Baptist conventions and since the control and policies of these institutions, in accordance with Baptist principles of autonomy, of necessity, has to be left in their province, the Committee feels that the Southern Baptist Convention has no authority in this matter except by example.	Item 3.  Motion:  ""That we appoint a committee to study the possibilities of closer fellowship and eventual unity with fellow Baptists in our country.""  The committee rejoices to report that the following fraternal committees and movements are already in effect:	(1)   The Baptist Joint Committee on Public Affairs.	(2)   The Joint Baptist Jubilee Advance Committee.	(3) 	A joint meeting at Atlantic City of seven major Baptist bodies in America already planned for 1964 to celebrate the third Jubilee of Baptists in America organized for missions.	(4)   A committee on Canadian Baptist Cooperation.	(5)  	A vital part in Baptist World Alliance, which provides opportunity for cooperation among Baptist bodies of the world.	The committee feels that Item 3 is already being accomplished.	The committee respectfully requests that our people pray for God's guidance about other ways of expressing a spirit of brotherliness with other Baptist bodies.	Item 4.  Motion:  ""That we appoint a committee to study ways and means for a vital, useful, and constructive relationship to other Protestant bodies of Christians in our country and around the world.""	WHEREAS, A great amount of co-operation with other Christian bodies is already in effect in local churches, in pastors' associations, in temperance endeavors, religious surveys, in campaigns against vice and social evils, and the like; and	WHEREAS, An effective all-out Christian witness is needed to counteract world communism in the crises of this atomic age; therefore,	BE IT RESOLVED, That we encourage our Baptist people as individuals to think, and pray (during the next year) about additional ways and means of brotherly cooperation with other Christian bodies in matters of mutual concern wherein the sacrifice of cherished principles is not involved.",1961
